date,open,high,low,close,CJL,PE,PB,MC
2020-05-27,112.66,113.1,110.4,110.97,"4,838,913",64.555,18.575,"5,965,747.20"
2020-05-28,111.1,114.0,110.0,111.4,"7,548,640",64.805,18.647,"5,988,864.00"
2020-05-29,107.59,108.79,105.0,107.29,"10,140,093",62.415,17.959,"5,767,910.40"
2020-06-01,111.33,117.66,110.01,116.56,"16,420,012",67.807,19.51,"6,266,265.60"
2020-06-02,115.5,116.54,113.35,113.86,"9,464,811",66.237,19.059,"6,121,113.60"
2020-06-03,114.5,115.5,112.32,112.35,"7,090,937",65.358,18.806,"6,039,936.00"
2020-06-04,112.36,113.25,110.31,111.0,"6,211,900",64.573,18.58,"5,967,360.00"
2020-06-05,111.5,113.68,110.5,112.96,"7,294,540",65.713,18.908,"6,072,729.60"
2020-06-08,113.11,114.83,112.59,112.7,"6,270,189",65.562,18.864,"6,058,752.00"
2020-06-09,112.96,117.5,112.6,116.31,"13,118,187",67.662,19.469,"6,252,825.60"
2020-06-10,114.51,118.88,114.51,117.8,"9,916,087",68.529,19.718,"6,332,928.00"
2020-06-11,117.56,125.48,117.21,118.88,"16,378,862",69.157,19.899,"6,390,988.80"
2020-06-12,116.0,121.0,115.6,119.84,"11,682,175",69.715,20.06,"6,442,598.40"
2020-06-15,120.0,124.99,119.07,119.22,"12,589,648",69.355,19.956,"6,409,267.20"
2020-06-16,121.88,122.6,119.21,120.6,"8,261,051",70.157,20.187,"6,483,456.00"
2020-06-17,120.5,120.5,117.6,118.9,"6,724,438",69.168,19.902,"6,392,064.00"
2020-06-18,118.9,122.3,117.88,119.98,"7,842,577",69.797,20.083,"6,450,124.80"
2020-06-19,120.28,127.86,120.0,125.25,"17,989,362",72.863,20.965,"6,733,440.00"
2020-06-22,125.34,134.46,125.34,128.8,"16,654,214",74.928,21.559,"6,924,288.00"
2020-06-23,127.02,129.8,126.5,128.73,"10,649,039",74.887,21.548,"6,920,524.80"
2020-06-24,129.62,130.47,126.29,128.02,"7,426,474",74.474,21.429,"6,882,355.20"
2020-06-29,128.23,130.2,125.45,126.72,"8,765,228",73.718,21.211,"6,812,467.20"
2020-06-30,127.99,135.65,127.27,133.08,"12,507,071",77.418,22.276,"7,154,380.80"
2020-07-01,133.08,135.58,128.9,132.0,"10,651,352",76.789,22.095,"7,096,320.00"
2020-07-02,131.52,145.2,131.0,145.2,"18,256,877",84.468,24.304,"7,805,952.00"
2020-07-03,150.0,159.72,148.0,158.01,"23,203,639",91.92,26.449,"8,494,617.60"
2020-07-06,160.05,173.81,160.01,173.81,"19,951,226",101.112,29.093,"9,344,025.60"
2020-07-07,179.0,179.66,163.12,164.55,"21,502,655",95.725,27.543,"8,846,208.00"
2020-07-08,164.55,181.01,163.1,178.61,"17,279,909",103.904,29.897,"9,602,073.60"
2020-07-09,171.12,187.99,171.1,177.51,"18,914,752",103.264,29.713,"9,542,937.60"
2020-07-10,172.99,176.6,170.66,172.18,"11,425,534",100.163,28.82,"9,256,396.80"
2020-07-13,169.0,181.75,168.0,174.18,"15,149,307",101.327,29.155,"9,363,916.80"
2020-07-14,170.88,177.5,167.0,171.02,"12,084,249",99.489,28.626,"9,194,035.20"
2020-07-15,174.02,175.0,164.37,166.93,"11,510,603",97.109,27.942,"8,974,156.80"
2020-07-16,166.59,170.27,150.97,152.08,"16,747,498",88.471,25.456,"8,175,820.80"
2020-07-17,155.12,155.66,146.66,149.44,"12,580,671",86.935,25.014,"8,033,894.40"
2020-07-20,153.2,157.06,146.8,153.43,"13,481,256",89.256,25.682,"8,248,396.80"
2020-07-21,153.33,154.8,148.53,149.95,"9,540,395",87.231,25.1,"8,061,312.00"
2020-07-22,149.7,157.51,149.18,151.91,"12,755,910",88.372,25.428,"8,166,681.60"
2020-07-23,149.85,153.6,146.33,150.52,"10,098,938",87.563,25.195,"8,091,955.20"
2020-07-24,150.0,151.99,139.42,140.4,"12,633,168",81.676,23.501,"7,547,904.00"
2020-07-27,141.09,142.4,135.85,138.61,"11,131,881",80.635,23.201,"7,451,673.60"
2020-07-28,142.01,142.45,135.55,137.6,"8,574,272",80.047,23.032,"7,397,376.00"
2020-07-29,138.6,142.75,137.19,141.88,"12,176,985",82.537,23.749,"7,627,468.80"
2020-07-30,141.8,141.8,138.66,138.87,"8,099,198",80.786,23.245,"7,465,651.20"
2020-07-31,139.9,148.68,139.21,143.09,"14,341,023",83.241,23.951,"7,692,518.40"
2020-08-03,146.5,148.12,143.01,147.12,"12,147,799",85.585,24.626,"7,909,171.20"
2020-08-04,147.45,150.73,145.6,146.86,"10,160,447",85.434,24.582,"7,895,193.60"
2020-08-05,146.89,149.45,145.0,147.05,"8,705,985",85.544,24.614,"7,905,408.00"
2020-08-06,146.77,149.49,143.08,148.88,"9,838,767",86.609,24.92,"8,003,788.80"
2020-08-07,146.01,146.02,137.0,140.6,"12,495,735",81.792,23.534,"7,558,656.00"
2020-08-10,138.21,144.43,138.01,141.83,"7,828,649",82.508,23.74,"7,624,780.80"
2020-08-11,141.01,143.68,138.43,138.82,"6,218,719",80.757,23.237,"7,462,963.20"
2020-08-12,139.25,140.49,134.01,139.09,"8,291,377",80.914,23.282,"7,477,478.40"
2020-08-13,139.99,141.28,138.81,139.3,"4,214,215",81.036,23.317,"7,488,768.00"
2020-08-14,139.3,141.84,138.5,141.84,"5,147,408",82.514,23.742,"7,625,318.40"
2020-08-17,146.2,152.0,146.0,148.28,"15,324,041",86.26,24.82,"7,971,532.80"
2020-08-18,147.05,147.77,144.11,145.8,"7,594,256",84.817,24.405,"7,838,208.00"
2020-08-19,144.91,145.45,140.58,140.89,"6,111,265",81.961,23.583,"7,574,246.40"
2020-08-20,137.7,140.78,137.5,140.0,"3,846,080",81.443,23.434,"7,526,400.00"
2020-08-21,140.99,142.6,138.0,141.2,"5,715,388",82.141,23.635,"7,590,912.00"
2020-08-24,142.4,146.14,137.65,143.59,"7,689,056",83.532,24.035,"7,719,398.40"
2020-08-25,148.39,164.27,146.51,155.97,"22,487,349",78.198,21.063,"8,384,947.20"
2020-08-26,156.51,157.98,152.61,153.8,"12,319,206",77.11,20.77,"8,268,288.00"
2020-08-27,154.15,160.66,152.88,155.7,"11,276,627",78.062,21.027,"8,370,432.00"
2020-08-28,156.0,170.19,153.68,165.07,"16,226,588",82.76,22.292,"8,874,163.20"
2020-08-31,168.0,175.93,166.98,167.92,"16,027,391",84.189,22.677,"9,027,379.20"
2020-09-01,168.0,172.06,162.91,169.9,"12,411,545",85.182,22.945,"9,133,824.00"
2020-09-02,171.0,179.78,168.0,174.01,"16,089,555",87.242,23.5,"9,354,777.60"
2020-09-03,171.64,176.44,166.16,166.91,"13,040,615",83.683,22.541,"8,973,081.60"
2020-09-04,162.25,166.3,161.01,163.18,"9,230,403",81.813,22.037,"8,772,556.80"
2020-09-07,164.01,165.0,156.17,156.95,"8,763,080",78.689,21.196,"8,437,632.00"
2020-09-08,158.16,161.18,155.02,157.3,"9,232,227",78.865,21.243,"8,456,448.00"
2020-09-09,154.12,155.88,151.0,151.01,"8,726,124",75.711,20.394,"8,118,297.60"
2020-09-10,153.0,154.5,147.5,147.99,"7,672,277",74.197,19.986,"7,955,942.40"
2020-09-11,146.63,149.71,144.0,148.23,"6,806,929",74.317,20.018,"7,968,844.80"
2020-09-14,148.8,153.5,148.0,150.18,"6,874,015",75.295,20.281,"8,073,676.80"
2020-09-15,149.8,154.15,148.5,153.7,"6,773,484",77.06,20.757,"8,262,912.00"
2020-09-16,153.0,154.5,148.4,150.08,"5,786,968",75.245,20.268,"8,068,300.80"
2020-09-17,148.02,150.51,145.33,148.04,"7,007,280",74.222,19.992,"7,958,630.40"
2020-09-18,148.2,162.8,146.5,162.1,"15,824,858",81.271,21.891,"8,714,496.00"
2020-09-21,162.2,164.93,156.58,156.7,"10,179,929",78.564,21.162,"8,424,192.00"
2020-09-22,154.3,161.8,153.0,155.8,"9,359,115",78.113,21.04,"8,375,808.00"
2020-09-23,155.81,157.01,153.39,155.4,"5,339,491",77.912,20.986,"8,354,304.00"
2020-09-24,153.58,157.2,153.41,156.8,"6,429,513",78.614,21.175,"8,429,568.00"
2020-09-25,156.54,160.82,155.51,157.39,"6,421,756",78.91,21.255,"8,461,286.40"
2020-09-28,156.13,161.66,156.13,159.88,"6,652,714",80.158,21.591,"8,595,148.80"
2020-09-29,161.51,166.87,160.3,162.05,"7,970,753",81.246,21.884,"8,711,808.00"
2020-09-30,162.91,163.97,157.66,159.87,"6,941,814",80.153,21.59,"8,594,611.20"
2020-10-09,163.22,163.8,160.66,163.65,"7,474,012",82.048,22.101,"8,797,824.00"
2020-10-12,164.33,172.53,164.3,169.0,"12,054,194",84.731,22.823,"9,085,440.00"
2020-10-13,166.0,166.32,164.23,165.62,"6,973,943",83.036,22.367,"8,903,731.20"
2020-10-14,164.74,165.87,161.0,161.31,"6,213,451",80.875,21.785,"8,672,025.60"
2020-10-15,162.98,163.39,159.24,159.9,"4,943,170",80.168,21.594,"8,596,224.00"
2020-10-16,159.05,161.5,158.5,160.46,"4,142,025",80.449,21.67,"8,626,329.60"
2020-10-19,163.22,163.98,156.65,157.02,"5,808,332",78.724,21.205,"8,441,395.20"
2020-10-20,157.04,158.79,155.88,158.46,"3,842,738",79.446,21.4,"8,518,809.60"
2020-10-21,158.86,158.86,156.0,156.66,"3,790,478",78.544,21.157,"8,422,041.60"
2020-10-22,156.0,160.5,154.0,158.66,"4,486,000",79.546,21.427,"8,529,561.60"
2020-10-23,158.67,159.5,154.2,154.98,"3,906,941",77.701,20.93,"8,331,724.80"
2020-10-26,150.85,151.0,136.8,141.89,"14,864,738",62.968,17.765,"7,628,006.40"
2020-10-27,139.51,141.06,138.2,140.6,"7,428,789",62.395,17.604,"7,558,656.00"
2020-10-28,140.0,142.46,139.72,141.23,"5,637,964",62.675,17.683,"7,592,524.80"
2020-10-29,138.0,142.38,137.02,139.93,"5,781,181",62.098,17.52,"7,522,636.80"
2020-10-30,139.0,140.9,135.0,135.12,"7,221,233",59.963,16.918,"7,264,051.20"
2020-11-02,136.61,138.98,135.01,137.32,"5,735,137",60.94,17.193,"7,382,323.20"
2020-11-03,138.93,142.58,138.5,140.22,"8,109,695",62.227,17.556,"7,538,227.20"
2020-11-04,140.16,140.19,136.5,139.25,"5,441,181",61.796,17.435,"7,486,080.00"
2020-11-05,142.45,143.29,139.35,140.89,"7,452,339",62.524,17.64,"7,574,246.40"
2020-11-06,140.89,142.2,138.81,139.88,"6,156,931",62.076,17.514,"7,519,948.80"
2020-11-09,141.78,153.12,140.45,148.13,"12,312,166",65.737,18.546,"7,963,468.80"
2020-11-10,149.0,149.0,142.6,143.62,"8,278,873",63.735,17.982,"7,721,011.20"
2020-11-11,142.5,144.08,137.59,138.16,"7,573,538",61.312,17.298,"7,427,481.60"
2020-11-12,139.82,140.21,137.79,139.0,"3,605,538",61.685,17.403,"7,472,640.00"
2020-11-13,137.4,140.66,136.8,140.16,"4,007,020",62.2,17.549,"7,535,001.60"
2020-11-16,140.9,142.1,138.6,139.88,"3,761,466",62.076,17.514,"7,519,948.80"
2020-11-17,139.82,139.82,136.88,138.95,"3,875,172",61.663,17.397,"7,469,952.00"
2020-11-18,139.14,142.2,139.14,140.9,"4,954,585",62.528,17.641,"7,574,784.00"
2020-11-19,139.5,143.5,139.01,142.28,"4,369,004",63.141,17.814,"7,648,972.80"
2020-11-20,141.0,142.7,140.84,141.45,"3,462,398",62.772,17.71,"7,604,352.00"
2020-11-23,141.32,146.55,138.8,143.51,"9,190,176",63.687,17.968,"7,715,097.60"
2020-11-24,142.5,143.39,141.45,141.54,"4,274,876",62.812,17.721,"7,609,190.40"
2020-11-25,143.0,144.87,139.96,140.12,"5,099,955",62.182,17.544,"7,532,851.20"
2020-11-26,139.33,140.88,138.0,139.33,"4,312,011",61.832,17.445,"7,490,380.80"
2020-11-27,139.08,141.0,138.04,140.91,"3,942,153",62.533,17.643,"7,575,321.60"
2020-11-30,141.54,149.6,141.53,143.06,"14,596,066",63.487,17.912,"7,690,905.60"
2020-12-01,141.61,149.8,141.6,147.3,"11,081,017",65.369,18.443,"7,918,848.00"
2020-12-02,148.41,150.67,146.13,146.6,"9,024,217",65.058,18.355,"7,881,216.00"
2020-12-03,145.79,148.89,145.5,147.47,"5,667,145",65.444,18.464,"7,927,987.20"
2020-12-04,146.0,146.5,142.41,143.74,"6,408,195",63.789,17.997,"7,727,462.40"
2020-12-07,143.5,144.49,141.55,141.86,"4,944,289",62.954,17.761,"7,626,393.60"
2020-12-08,141.6,143.2,141.11,142.22,"3,294,157",63.114,17.807,"7,645,747.20"
2020-12-09,142.24,142.96,138.97,139.06,"5,883,242",61.712,17.411,"7,475,865.60"
2020-12-10,138.08,139.62,138.0,139.09,"3,583,371",61.725,17.415,"7,477,478.40"
2020-12-11,139.12,139.5,135.66,138.0,"5,218,630",61.241,17.278,"7,418,880.00"
2020-12-14,137.95,138.35,136.36,138.35,"2,838,669",61.397,17.322,"7,437,696.00"
2020-12-15,137.75,138.24,137.01,137.8,"2,784,319",61.153,17.253,"7,408,128.00"
2020-12-16,137.88,138.29,136.0,137.19,"3,195,622",60.882,17.177,"7,375,334.40"
2020-12-17,137.04,139.66,135.75,139.48,"6,616,594",61.898,17.463,"7,498,444.80"
2020-12-18,138.38,139.27,136.6,137.7,"4,151,446",61.108,17.241,"7,402,752.00"
2020-12-21,137.71,140.1,136.99,139.8,"5,253,792",62.04,17.504,"7,515,648.00"
2020-12-22,137.5,138.0,134.55,135.29,"8,105,472",60.039,16.939,"7,273,190.40"
2020-12-23,135.3,136.0,118.0,123.63,"18,011,780",54.864,15.479,"6,646,348.80"
2020-12-24,121.54,123.8,119.13,119.35,"7,319,879",52.965,14.943,"6,416,256.00"
2020-12-25,119.8,121.52,118.38,120.5,"5,385,118",53.475,15.087,"6,478,080.00"
2020-12-28,120.36,121.18,117.31,117.45,"5,508,684",52.122,14.705,"6,314,112.00"
2020-12-29,117.5,119.98,117.12,117.49,"5,655,636",52.139,14.71,"6,316,262.40"
2020-12-30,117.4,119.35,114.07,118.74,"7,802,733",52.694,14.867,"6,383,462.40"
2020-12-31,120.0,128.53,119.22,123.98,"13,073,651",55.02,15.523,"6,665,164.80"
2021-01-04,124.7,128.17,121.6,126.03,"11,149,116",55.929,15.779,"6,775,372.80"
2021-01-05,125.23,127.75,124.6,127.24,"9,028,693",56.466,15.931,"6,840,422.40"
2021-01-06,127.8,131.87,125.6,126.68,"8,249,280",56.218,15.861,"6,810,316.80"
2021-01-07,126.79,131.59,126.77,129.73,"10,377,186",57.571,16.243,"6,974,284.80"
2021-01-08,129.73,129.74,124.5,128.87,"8,012,278",57.19,16.135,"6,928,051.20"
2021-01-11,128.48,129.6,124.78,124.84,"6,532,789",55.401,15.63,"6,711,398.40"
2021-01-12,124.19,137.66,124.0,136.1,"16,833,775",60.398,17.04,"7,316,736.00"
2021-01-13,136.55,142.99,133.02,133.6,"14,568,131",59.289,16.727,"7,182,336.00"
2021-01-14,132.0,135.33,128.89,129.45,"8,744,804",57.447,16.208,"6,959,232.00"
2021-01-15,129.01,131.68,125.91,127.39,"5,923,263",56.533,15.95,"6,848,486.40"
2021-01-18,126.05,133.0,126.05,131.38,"7,001,426",58.304,16.449,"7,062,988.80"
2021-01-19,130.1,131.25,126.7,127.0,"6,880,383",56.36,15.901,"6,827,520.00"
2021-01-20,128.0,129.66,125.53,126.31,"6,088,145",56.054,15.815,"6,790,425.60"
2021-01-21,126.2,132.71,126.2,131.1,"10,105,028",58.179,16.414,"7,047,936.00"
2021-01-22,130.1,132.5,127.37,129.33,"7,939,869",57.394,16.193,"6,952,780.80"
2021-01-25,129.0,131.86,126.5,128.75,"8,246,234",57.136,16.12,"6,921,600.00"
2021-01-26,127.54,128.51,120.03,125.64,"12,560,612",55.756,15.731,"6,754,406.40"
2021-01-27,125.9,125.9,122.98,123.19,"5,094,792",54.669,15.424,"6,622,694.40"
2021-01-28,122.6,124.82,120.77,120.88,"5,141,267",53.644,15.135,"6,498,508.80"
2021-01-29,121.0,121.98,116.18,118.79,"5,185,007",52.716,14.873,"6,386,150.40"
2021-02-01,130.67,142.55,130.0,140.01,"24,755,656",62.133,17.53,"7,526,937.60"
2021-02-02,140.09,148.89,139.5,147.25,"24,933,287",65.346,18.436,"7,916,160.00"
2021-02-03,146.9,151.37,146.01,147.4,"15,273,520",65.413,18.455,"7,924,224.00"
2021-02-04,147.42,148.61,140.5,144.8,"11,561,311",64.259,18.13,"7,784,448.00"
2021-02-05,146.91,147.0,142.7,144.26,"8,056,610",64.019,18.062,"7,755,417.60"
2021-02-08,145.13,159.51,145.13,156.9,"15,314,969",69.629,19.645,"8,434,944.00"
2021-02-09,155.21,159.3,153.0,157.6,"10,098,178",69.939,19.732,"8,472,576.00"
2021-02-10,157.86,162.5,156.81,159.79,"10,051,045",70.911,20.006,"8,590,310.40"
2021-02-18,164.0,164.96,155.65,157.4,"10,188,760",69.851,19.707,"8,461,824.00"
2021-02-19,154.97,157.0,151.77,155.41,"7,338,470",68.968,19.458,"8,354,841.60"
2021-02-22,154.89,158.0,148.0,148.0,"8,155,490",65.679,18.53,"7,956,480.00"
2021-02-23,149.63,153.36,144.9,145.8,"7,281,793",64.703,18.255,"7,838,208.00"
2021-02-24,145.0,147.39,139.98,142.29,"7,872,737",63.145,17.815,"7,649,510.40"
2021-02-25,143.57,143.88,137.95,138.88,"6,428,734",61.632,17.388,"7,466,188.80"
2021-02-26,135.38,138.0,134.22,134.59,"6,950,994",59.728,16.851,"7,235,558.40"
2021-03-01,135.75,138.84,134.6,137.31,"8,053,586",60.935,17.192,"7,381,785.60"
2021-03-02,139.0,139.0,126.22,128.2,"16,938,955",39.978,13.192,"6,892,032.00"
2021-03-03,128.19,129.74,127.0,129.17,"9,320,091",40.28,13.292,"6,944,179.20"
2021-03-04,127.82,128.5,123.68,124.1,"9,422,674",38.699,12.771,"6,671,616.00"
2021-03-05,124.01,127.66,123.58,125.98,"9,676,122",39.285,12.964,"6,772,684.80"
2021-03-08,127.0,127.1,122.1,122.3,"9,127,974",38.138,12.585,"6,574,848.00"
2021-03-09,121.76,123.96,118.7,121.58,"10,764,098",37.913,12.511,"6,536,140.80"
2021-03-10,123.55,123.6,118.2,119.56,"9,830,570",37.283,12.303,"6,427,545.60"
2021-03-11,120.64,122.1,119.22,121.97,"6,994,765",38.035,12.551,"6,557,107.20"
2021-03-12,121.97,122.45,118.28,120.59,"7,208,007",37.604,12.409,"6,482,918.40"
2021-03-15,119.81,119.98,116.01,118.32,"5,726,147",36.897,12.176,"6,360,883.20"
2021-03-16,119.0,119.32,117.01,119.3,"5,381,898",37.202,12.277,"6,413,568.00"
2021-03-17,118.8,120.65,117.45,119.93,"5,558,740",37.399,12.341,"6,447,436.80"
2021-03-18,120.12,125.8,120.0,122.93,"10,417,162",38.334,12.65,"6,608,716.80"
2021-03-19,121.3,121.3,118.67,118.87,"6,763,763",37.068,12.232,"6,390,451.20"
2021-03-22,119.6,122.8,118.75,120.65,"4,781,364",37.623,12.416,"6,486,144.00"
2021-03-23,120.31,122.23,119.26,121.62,"5,341,391",37.926,12.515,"6,538,291.20"
2021-03-24,120.3,125.55,119.66,122.7,"7,211,583",38.262,12.627,"6,596,352.00"
2021-03-25,120.5,124.98,120.0,122.9,"5,330,586",38.325,12.647,"6,607,104.00"
2021-03-26,123.58,125.27,123.05,124.42,"6,067,902",38.799,12.804,"6,688,819.20"
2021-03-29,124.99,125.2,121.73,122.18,"5,475,076",38.1,12.573,"6,568,396.80"
2021-03-30,121.68,124.98,121.68,123.71,"4,570,165",38.577,12.73,"6,650,649.60"
2021-03-31,122.07,122.11,119.09,119.4,"4,340,542",37.233,15.634,"6,418,944.00"
2021-04-01,119.53,124.01,119.53,122.4,"4,543,808",38.169,16.027,"6,580,224.00"
2021-04-02,123.15,124.05,121.8,122.78,"4,686,911",38.287,16.077,"6,600,652.80"
2021-04-06,123.01,123.9,121.01,122.8,"3,930,562",38.294,16.079,"6,601,728.00"
2021-04-07,122.49,123.8,120.24,123.46,"5,233,223",38.499,16.166,"6,637,209.60"
2021-04-08,123.48,124.8,122.0,123.56,"4,782,732",38.531,16.179,"6,642,585.60"
2021-04-09,123.33,123.33,121.3,121.9,"3,392,404",38.013,15.961,"6,553,344.00"
2021-04-12,121.3,121.31,117.38,117.63,"5,813,120",36.681,15.402,"6,323,788.80"
2021-04-13,116.62,118.6,116.4,117.95,"3,036,905",36.781,13.848,"6,340,992.00"
2021-04-14,117.78,119.87,117.21,119.46,"3,345,657",37.252,14.025,"6,422,169.60"
2021-04-15,118.5,119.5,118.19,119.03,"2,376,552",37.118,13.975,"6,399,052.80"
2021-04-16,119.1,119.7,118.3,118.88,"2,533,257",37.071,13.957,"6,390,988.80"
2021-04-19,118.95,123.4,117.3,122.19,"6,049,709",38.103,14.345,"6,568,934.40"
2021-04-20,121.0,123.95,121.0,122.05,"5,039,275",38.06,14.329,"6,561,408.00"
2021-04-21,121.02,123.4,121.02,122.5,"3,473,448",38.2,14.382,"6,585,600.00"
2021-04-22,123.42,124.61,121.6,122.88,"4,342,053",38.319,14.427,"6,606,028.80"
2021-04-23,122.11,126.0,122.1,124.73,"5,621,152",38.895,14.644,"6,705,484.80"
2021-04-26,125.0,127.3,123.3,123.6,"6,200,794",38.543,14.511,"6,644,736.00"
2021-04-27,119.88,119.88,108.1,111.18,"19,080,635",33.832,12.581,"5,977,036.80"
2021-04-28,109.99,112.5,107.99,110.6,"7,102,355",33.656,12.515,"5,945,856.00"
2021-04-29,110.0,112.0,109.28,110.74,"5,253,540",33.698,12.531,"5,953,382.40"
2021-04-30,110.4,110.41,108.02,108.6,"5,358,280",33.047,12.289,"5,838,336.00"
2021-05-06,107.02,108.59,104.4,105.2,"6,788,958",32.012,11.904,"5,655,552.00"
2021-05-07,105.2,107.0,104.5,104.5,"4,684,142",31.799,11.825,"5,617,920.00"
2021-05-10,104.25,105.5,102.7,103.9,"4,357,368",31.617,11.757,"5,585,664.00"
2021-05-11,103.02,104.94,101.71,104.0,"4,166,303",31.647,11.768,"5,591,040.00"
2021-05-12,103.16,103.44,101.6,102.97,"4,228,107",31.334,11.652,"5,535,667.20"
2021-05-13,101.75,103.8,101.41,102.93,"3,040,578",31.322,11.647,"5,533,516.80"
2021-05-14,103.79,115.98,103.67,115.3,"15,011,643",35.086,13.047,"6,198,528.00"
2021-05-17,113.2,114.75,110.0,110.38,"10,703,271",33.589,12.49,"5,934,028.80"
2021-05-18,109.92,115.0,109.37,111.82,"6,164,802",34.027,12.653,"6,011,443.20"
2021-05-19,111.26,114.83,111.0,112.21,"5,035,481",34.146,12.697,"6,032,409.60"
2021-05-20,111.45,114.87,111.45,113.16,"6,068,008",34.435,12.805,"6,083,481.60"
2021-05-21,113.18,113.94,110.9,111.85,"4,620,026",34.036,12.657,"6,013,056.00"
2021-05-24,113.5,115.46,112.52,114.07,"6,227,148",34.712,12.908,"6,132,403.20"
2021-05-25,113.99,123.5,113.75,120.56,"12,740,666",36.686,13.642,"6,481,305.60"
2021-05-26,123.06,124.33,119.68,120.0,"10,590,044",36.516,13.579,"6,451,200.00"
2021-05-27,120.02,121.2,117.55,119.4,"6,489,043",36.334,13.511,"6,418,944.00"
2021-05-28,118.01,121.8,118.01,119.24,"6,259,620",36.285,13.493,"6,410,342.40"
2021-05-31,118.01,119.6,116.55,119.4,"4,951,583",36.334,13.511,"6,418,944.00"
2021-06-01,118.0,118.76,115.45,118.58,"5,595,170",36.084,13.418,"6,374,860.80"
2021-06-02,117.97,119.3,114.68,115.22,"6,695,724",35.062,13.038,"6,194,227.20"
2021-06-03,115.98,118.2,114.58,114.72,"6,314,688",34.909,12.981,"6,167,347.20"
2021-06-04,114.0,118.02,113.5,114.0,"7,780,639",34.69,12.9,"6,128,640.00"
2021-06-07,113.94,115.94,112.05,113.41,"5,593,223",34.511,12.833,"6,096,921.60"
2021-06-08,112.72,114.7,111.56,112.35,"5,534,611",34.188,12.713,"6,039,936.00"
2021-06-09,112.84,112.85,110.09,111.45,"4,844,844",33.914,12.611,"5,991,552.00"
2021-06-10,111.0,114.09,110.99,113.02,"6,896,437",34.392,12.789,"6,075,955.20"
2021-06-11,113.96,115.33,109.0,109.23,"8,483,278",33.239,12.36,"5,872,204.80"
2021-06-15,108.07,109.2,106.65,107.07,"4,652,190",32.581,12.116,"5,756,083.20"
2021-06-16,107.0,108.99,106.1,106.89,"4,071,992",32.527,12.095,"5,746,406.40"
2021-06-17,106.89,108.89,106.85,108.05,"4,130,964",32.88,12.227,"5,808,768.00"
2021-06-18,108.06,111.54,107.2,109.4,"4,980,359",33.29,12.379,"5,881,344.00"
2021-06-21,111.15,112.8,109.78,110.55,"5,056,817",33.64,12.51,"5,943,168.00"
2021-06-22,110.3,115.3,109.2,112.0,"6,983,658",34.082,12.674,"6,021,120.00"
2021-06-23,110.75,112.55,109.0,110.94,"5,794,177",33.759,12.554,"5,964,134.40"
2021-06-24,110.58,112.76,110.11,111.93,"4,899,538",34.06,12.666,"6,017,356.80"
2021-06-25,112.0,117.89,111.0,115.36,"13,497,773",35.104,13.054,"6,201,753.60"
2021-06-28,114.87,114.89,112.47,112.95,"7,144,156",34.371,12.781,"6,072,192.00"
2021-06-29,112.64,113.68,111.1,111.35,"4,689,036",33.884,12.6,"5,986,176.00"
2021-06-30,111.35,113.6,111.3,112.78,"4,494,042",34.319,12.762,"6,063,052.80"
2021-07-01,114.1,115.2,109.0,109.01,"7,633,530",33.172,12.335,"5,860,377.60"
2021-07-02,108.5,110.61,107.5,108.77,"4,860,644",33.099,12.308,"5,847,475.20"
2021-07-05,108.66,109.7,105.97,106.55,"5,397,369",32.423,12.057,"5,728,128.00"
2021-07-06,106.55,107.19,103.44,105.35,"5,891,386",32.058,11.921,"5,663,616.00"
2021-07-07,104.7,105.91,104.5,105.18,"4,495,232",32.006,11.902,"5,654,476.80"
2021-07-08,105.61,106.82,103.88,104.33,"5,683,242",31.748,11.806,"5,608,780.80"
2021-07-09,103.46,104.46,102.87,104.14,"4,520,627",31.69,11.784,"5,598,566.40"
2021-07-12,106.5,108.68,105.91,106.32,"8,784,072",32.353,12.031,"5,715,763.20"
2021-07-13,105.77,106.4,103.4,104.74,"6,530,942",31.872,11.852,"5,630,822.40"
2021-07-14,103.78,106.02,103.28,104.05,"5,661,720",31.662,11.774,"5,593,728.00"
2021-07-15,102.0,102.0,98.0,101.08,"8,845,665",30.759,11.438,"5,434,060.80"
2021-07-16,101.5,102.29,99.38,100.23,"5,020,548",30.5,11.342,"5,388,364.80"
2021-07-19,100.26,100.32,98.0,99.66,"4,525,845",30.327,11.277,"5,357,721.60"
2021-07-20,98.69,100.0,98.25,98.58,"4,015,874",29.998,11.155,"5,299,660.80"
2021-07-21,98.85,101.51,98.85,100.13,"6,154,392",30.47,11.33,"5,382,988.80"
2021-07-22,100.3,104.21,99.37,103.22,"7,989,078",31.41,11.68,"5,549,107.20"
2021-07-23,103.8,108.2,100.67,103.33,"8,638,521",31.443,11.693,"5,555,020.80"
2021-07-26,102.0,104.0,99.22,99.6,"6,881,115",30.308,11.27,"5,354,496.00"
2021-07-27,100.0,100.48,95.3,95.3,"7,399,079",29.0,10.784,"5,123,328.00"
2021-07-28,93.63,95.85,92.02,93.06,"6,683,529",28.318,10.53,"5,002,905.60"
2021-07-29,94.45,96.16,93.5,94.99,"5,277,789",28.906,10.749,"5,106,662.40"
2021-07-30,94.0,94.59,92.17,92.67,"4,803,731",28.2,10.486,"4,981,939.20"
2021-08-02,92.84,99.2,91.25,97.32,"7,926,645",29.615,11.012,"5,231,923.20"
2021-08-03,96.0,99.9,95.7,97.41,"6,131,096",29.642,11.023,"5,236,761.60"
